Date,Time,SET,Value,2D,Modern,Internet
2023-12-14,15:00:00,"1,378.94","40,897.67",47,0,0
2023-12-14,16:30:00,"1,378.94","40,897.67",47,0,0
2023-12-15,11:00:00,"1,393.13","28,691.24",31,0,0
2023-12-15,12:01:00,"1,393.13","28,691.24",31,0,0
2023-12-15,15:00:00,"1,391.03","61,137.63",37,0,0
2023-12-15,16:30:00,"1,391.03","61,137.63",37,0,0
2023-12-18,11:00:00,"1,387.10","14,686.73",16,0,0
2023-12-18,12:01:00,"1,387.10","14,686.73",16,0,0
2023-12-18,15:00:00,"1,393.41","30,983.57",13,0,0
2023-12-18,16:30:00,"1,393.41","30,983.57",13,0,0
2023-12-19,11:00:00,"1,392.49","18,466.42",96,0,0
2023-12-19,12:01:00,"1,392.49","18,466.42",96,0,0
2023-12-19,15:00:00,"1,394.90","33,461.81",91,0,0
2023-12-19,16:30:00,"1,394.90","33,461.81",91,0,0
2023-12-20,11:00:00,"1,402.61","24,471.79",11,0,0
2023-12-20,12:01:00,"1,402.61","24,471.79",11,0,0
2023-12-20,15:00:00,"1,400.37","42,449.44",79,0,0
2023-12-20,16:30:00,"1,400.37","42,449.44",79,0,0
2023-12-21,11:00:00,"1,402.60","19,994.78",64,0,0
2023-12-21,12:01:00,"1,402.60","19,994.78",64,0,0
2023-12-21,15:00:00,"1,404.84","38,760.88",40,0,0
2023-12-21,16:30:00,"1,404.84","38,760.88",40,0,0
2023-12-25,11:00:00,"1,405.71","1,083.95",13,0,0
2023-12-25,12:01:00,"1,405.71","1,083.95",13,0,0
2023-12-25,15:00:00,"1,408.83","21,854.40",34,0,0
2023-12-25,16:30:00,"1,408.83","21,854.40",34,0,0
2023-12-26,11:00:00,"1,412.47","15,703.96",73,0,0
2023-12-26,12:01:00,"1,412.47","15,703.96",73,0,0
2023-12-26,15:00:00,"1,413.45","33,948.24",58,0,0
2023-12-26,16:30:00,"1,413.45","33,948.24",58,0,0
2023-12-27,11:00:00,"1,413.15","19,056.11",56,0,0
2023-12-27,12:01:00,"1,413.15","19,056.11",56,0,0
2023-12-27,15:00:00,"1,410.43","39,285.68",35,0,0
2023-12-27,16:30:00,"1,410.43","39,285.68",35,0,0
2023-12-28,11:00:00,"1,415.53","22,432.57",32,0,0
2023-12-28,12:01:00,"1,415.53","22,432.57",32,0,0
2023-12-28,15:00:00,"1,415.85","47,793.66",53,0,0
2023-12-28,16:30:00,"1,415.85","47,793.66",53,0,0
2023-12-29,11:00:00,"1,415.85","47,801.77",51,0,0
2023-12-29,12:01:00,"1,415.85","47,801.77",51,0,0
2023-12-29,15:00:00,"1,415.85","47,801.77",51,0,0
2023-12-29,16:30:00,"1,415.85","47,801.77",51,0,0
2024-01-01,11:00:00,"1,415.85","47,801.77",51,0,0
2024-01-01,12:01:00,"1,415.85","47,801.77",51,0,0
2024-01-01,15:00:00,"1,415.85","47,801.77",51,0,0
2024-01-01,16:30:00,"1,415.85","47,801.77",51,0,0
2024-01-02,11:00:00,"1,431.24","23,807.35",47,0,0
2024-01-02,12:01:00,"1,431.24","23,807.35",47,0,0
2024-01-02,15:00:00,"1,433.38","43,272.05",82,0,0
2024-01-02,16:30:00,"1,433.38","43,272.05",82,0,0
2024-01-03,11:00:00,"1,432.83","24,914.98",34,0,0
2024-01-03,12:01:00,"1,432.83","24,914.98",34,0,0
2024-01-03,15:00:00,"1,429.62","45,241.99",21,0,0
2024-01-03,16:30:00,"1,429.62","45,241.99",21,0,0
2024-01-04,11:00:00,"1,422.68","23,636.39",86,0,0
2024-01-04,12:01:00,"1,422.68","23,636.39",86,0,0
2024-01-04,15:00:00,"1,434.59","47,635.81",95,0,0
2024-01-04,16:30:00,"1,434.59","47,635.81",95,0,0
2024-01-05,11:00:00,"1,430.24","26,960.55",40,0,0
2024-01-05,12:01:00,"1,430.24","26,960.55",40,0,0
2024-01-05,15:00:00,"1,427.96","51,141.32",61,0,0
2024-01-05,16:30:00,"1,427.96","51,141.32",61,0,0
2024-01-08,11:00:00,"1,420.54","22,980.64",40,0,0
2024-01-08,12:01:00,"1,420.54","22,980.64",40,0,0
2024-01-08,15:00:00,"1,418.45","42,143.31",53,0,0
2024-01-08,16:30:00,"1,418.45","42,143.31",53,0,0
2024-01-09,11:00:00,"1,419.89","22,107.63",97,0,0
2024-01-09,12:01:00,"1,419.89","22,107.63",97,0,0
2024-01-09,15:00:00,"1,414.93","42,573.95",33,0,0
2024-01-09,16:30:00,"1,414.93","42,573.95",33,0,0
2024-01-10,11:00:00,"1,414.14","24,075.57",45,0,0
2024-01-10,12:01:00,"1,414.14","24,075.57",45,0,0
2024-01-10,15:00:00,"1,413.52","45,472.82",22,0,0
2024-01-10,16:30:00,"1,413.52","45,472.82",22,0,0
2024-01-11,11:00:00,"1,412.58","18,247.22",87,0,0
2024-01-11,12:01:00,"1,412.58","18,247.22",87,0,0
2024-01-11,15:00:00,"1,408.24","35,536.61",46,0,0
2024-01-11,16:30:00,"1,408.24","35,536.61",46,0,0
2024-01-12,11:00:00,"1,411.59","21,012.61",92,0,0
2024-01-12,12:01:00,"1,411.59","21,012.61",92,0,0
2024-01-12,15:00:00,"1,413.53","40,236.01",36,0,0
2024-01-12,16:30:00,"1,413.53","40,236.01",36,0,0
2024-01-15,11:00:00,"1,414.74","16,134.43",44,0,0
2024-01-15,12:01:00,"1,414.74","16,134.43",44,0,0
2024-01-15,15:00:00,"1,407.02","32,633.35",23,0,0
2024-01-15,16:30:00,"1,407.02","32,633.35",23,0,0
2024-01-16,11:00:00,"1,404.26","19,735.91",65,0,0
2024-01-16,12:01:00,"1,404.26","19,735.91",65,0,0
2024-01-16,15:00:00,"1,401.72","39,472.36",22,0,0
2024-01-16,16:30:00,"1,401.72","39,472.36",22,0,0
2024-01-17,11:00:00,"1,389.46","30,421.19",61,0,0
2024-01-17,12:01:00,"1,389.46","30,421.19",61,0,0
2024-01-17,15:00:00,"1,380.65","56,707.53",57,0,0
2024-01-17,16:30:00,"1,380.65","56,707.53",57,0,0
2024-01-18,11:00:00,"1,382.05","29,417.85",57,0,0
2024-01-18,12:01:00,"1,382.05","29,417.85",57,0,0
2024-01-18,15:00:00,"1,377.93","50,984.88",34,0,0
2024-01-18,16:30:00,"1,377.93","50,984.88",34,0,0
2024-01-19,11:00:00,"1,382.46","22,854.23",64,0,0
2024-01-19,12:01:00,"1,382.46","22,854.23",64,0,0
2024-01-19,15:00:00,"1,382.51","49,266.20",16,0,0
2024-01-19,16:30:00,"1,382.51","49,266.20",16,0,0
2024-01-22,11:00:00,"1,374.19","29,668.33",98,0,0
2024-01-22,12:01:00,"1,374.19","29,668.33",98,0,0
2024-01-22,15:00:00,"1,369.92","51,505.59",25,0,0
2024-01-22,16:30:00,"1,369.92","51,505.59",25,0,0
2024-01-23,11:00:00,"1,369.37","23,141.07",71,0,0
2024-01-23,12:01:00,"1,369.37","23,141.07",71,0,0
2024-01-23,15:00:00,"1,356.54","48,638.21",48,0,0
2024-01-23,16:30:00,"1,356.54","48,638.21",48,0,0
2024-01-24,11:00:00,"1,359.33","21,163.09",33,0,0
2024-01-24,12:01:00,"1,359.33","21,163.09",33,0,0
2024-01-24,15:00:00,"1,381.19","53,763.46",93,0,0
2024-01-24,16:30:00,"1,381.19","53,763.46",93,0,0
2024-01-25,11:00:00,"1,375.70","22,276.95",6,0,0
2024-01-25,12:01:00,"1,375.70","22,276.95",6,0,0
2024-01-25,15:00:00,"1,376.09","41,095.38",95,0,0
2024-01-25,16:30:00,"1,376.09","41,095.38",95,0,0
2024-01-26,11:00:00,"1,373.07","19,408.60",78,0,0
2024-01-26,12:01:00,"1,373.07","19,408.60",78,0,0
2024-01-26,15:00:00,"1,368.15","48,277.69",57,0,0
2024-01-26,16:30:00,"1,368.15","48,277.69",57,0,0
2024-01-29,11:00:00,"1,368.96","19,791.77",61,0,0
2024-01-29,12:01:00,"1,368.96","19,791.77",61,0,0
2024-01-29,15:00:00,"1,376.28","39,308.57",88,0,0
2024-01-29,16:30:00,"1,376.28","39,308.57",88,0,0
2024-01-30,11:00:00,"1,376.83","22,104.93",34,0,0
2024-01-30,12:01:00,"1,376.83","22,104.93",34,0,0
2024-01-30,15:00:00,"1,373.14","42,491.74",41,0,0
2024-01-30,16:30:00,"1,373.14","42,491.74",41,0,0
2024-01-31,11:00:00,"1,366.51","22,442.93",12,0,0
2024-01-31,12:01:00,"1,366.51","22,442.93",12,0,0
2024-01-31,15:00:00,"1,364.52","48,924.36",24,0,0
2024-01-31,16:30:00,"1,364.52","48,924.36",24,0,0
2024-02-01,11:00:00,"1,369.92","22,805.44",25,0,0
2024-02-01,12:01:00,"1,369.92","22,805.44",25,0,0
2024-02-01,15:00:00,"1,367.96","42,001.69",61,0,0
2024-02-01,16:30:00,"1,367.96","42,001.69",61,0,0
2024-02-02,11:00:00,"1,384.72","23,648.34",28,0,0
2024-02-02,12:01:00,"1,384.72","23,648.34",28,0,0
2024-02-02,15:00:00,"1,384.08","45,159.93",89,0,0
2024-02-02,16:30:00,"1,384.08","45,159.93",89,0,0
2024-02-05,11:00:00,"1,386.36","22,426.45",66,0,0
2024-02-05,12:01:00,"1,386.36","22,426.45",66,0,0
2024-02-05,15:00:00,"1,383.93","41,218.21",38,0,0
2024-02-05,16:30:00,"1,383.93","41,218.21",38,0,0
2024-02-06,11:00:00,"1,397.26","25,957.57",67,0,0
2024-02-06,12:01:00,"1,397.26","25,957.57",67,0,0
2024-02-06,15:00:00,"1,396.96","50,709.59",69,0,0
2024-02-06,16:30:00,"1,396.96","50,709.59",69,0,0
2024-02-07,11:00:00,"1,398.11","23,223.26",13,0,0
2024-02-07,12:01:00,"1,398.11","23,223.26",13,0,0
2024-02-07,15:00:00,"1,400.02","45,570.86",20,0,0
2024-02-07,16:30:00,"1,400.02","45,570.86",20,0,0
2024-02-08,11:00:00,"1,393.43","22,590.51",30,0,0
2024-02-08,12:01:00,"1,393.43","22,590.51",30,0,0
2024-02-08,15:00:00,"1,388.60","43,082.48",2,0,0
2024-02-08,16:30:00,"1,388.60","43,082.48",2,0,0
2024-02-09,11:00:00,"1,390.58","15,982.11",82,0,0
2024-02-09,12:01:00,"1,390.58","15,982.11",82,0,0
2024-02-09,15:00:00,"1,388.37","29,071.10",71,0,0
2024-02-09,16:30:00,"1,388.37","29,071.10",71,0,0
2024-02-12,11:00:00,"1,389.24","13,067.24",47,0,0
2024-02-12,12:01:00,"1,389.24","13,067.24",47,0,0
2024-02-12,15:00:00,"1,389.30","25,036.27",6,0,0
2024-02-12,16:30:00,"1,389.30","25,036.27",6,0,0
2024-02-13,11:00:00,"1,395.47","17,518.64",78,0,0
2024-02-13,12:01:00,"1,395.47","17,518.64",78,0,0
2024-02-13,15:00:00,"1,391.73","32,842.64",32,0,0
2024-02-13,16:30:00,"1,391.73","32,842.64",32,0,0
2024-02-14,11:00:00,"1,384.06","20,415.00",65,0,0
2024-02-14,12:01:00,"1,384.06","20,415.00",65,0,0
2024-02-14,15:00:00,"1,385.11","36,773.49",13,0,0
2024-02-14,16:30:00,"1,385.11","36,773.49",13,0,0
2024-02-15,11:00:00,"1,387.05","21,334.19",54,0,0
2024-02-15,12:01:00,"1,387.05","21,334.19",54,0,0
2024-02-15,15:00:00,"1,387.27","42,027.58",77,0,0
2024-02-15,16:30:00,"1,387.27","42,027.58",77,0,0
2024-02-16,11:00:00,"1,387.37","21,655.40",75,0,0
2024-02-16,12:01:00,"1,387.37","21,655.40",75,0,0
2024-02-16,15:00:00,"1,386.27","43,564.47",74,0,0
2024-02-16,16:30:00,"1,386.27","43,564.47",74,0,0
2024-02-19,11:00:00,"1,388.70","18,340.54",0,0,0
2024-02-19,12:01:00,"1,388.70","18,340.54",0,0,0
2024-02-19,15:00:00,"1,387.33","31,776.98",36,0,0
2024-02-19,16:30:00,"1,387.33","31,776.98",36,0,0
2024-02-20,11:00:00,"1,380.22","19,562.89",22,0,0
2024-02-20,12:01:00,"1,380.22","19,562.89",22,0,0
2024-02-20,15:00:00,"1,381.07","40,457.10",77,0,0
2024-02-20,16:30:00,"1,381.07","40,457.10",77,0,0
2024-02-21,11:00:00,"1,393.78","38,289.81",89,0,0
2024-02-21,12:01:00,"1,393.78","38,289.81",89,0,0
2024-02-21,15:00:00,"1,393.61","64,865.89",15,0,0
2024-02-21,16:30:00,"1,393.61","64,865.89",15,0,0
2024-02-22,11:00:00,"1,399.65","25,555.75",55,0,0
2024-02-22,12:01:00,"1,399.65","25,555.75",55,0,0
2024-02-22,15:00:00,"1,402.47","51,341.29",71,0,0
2024-02-22,16:30:00,"1,402.47","51,341.29",71,0,0
2024-02-26,11:00:00,"1,398.14","48,419.68",49,0,0
2024-02-26,12:01:00,"1,398.14","48,419.68",49,0,0
2024-02-26,15:00:00,"1,398.14","48,419.68",49,0,0
2024-02-26,16:30:00,"1,398.14","48,419.68",49,0,0
2024-02-27,11:00:00,"1,391.79","30,883.68",93,0,0
2024-02-27,12:01:00,"1,391.79","30,883.68",93,0,0
2024-02-27,15:00:00,"1,393.70","55,731.56",1,0,0
2024-02-27,16:30:00,"1,393.70","55,731.56",1,0,0
2024-02-28,11:00:00,"1,385.38","27,860.87",80,0,0
2024-02-28,12:01:00,"1,385.38","27,860.87",80,0,0
2024-02-28,15:00:00,"1,382.05","55,250.06",50,0,0
2024-02-28,16:30:00,"1,382.05","55,250.06",50,0,0
2024-02-29,11:00:00,"1,376.14","26,709.07",49,0,0
2024-02-29,12:01:00,"1,376.14","26,709.07",49,0,0
2024-02-29,15:00:00,"1,370.67","73,542.55",72,0,0
2024-02-29,16:30:00,"1,370.67","73,542.55",72,0,0
2024-03-01,11:00:00,"1,366.75","23,038.84",58,0,0
2024-03-01,12:01:00,"1,366.75","23,038.84",58,0,0
2024-03-01,15:00:00,"1,367.42","49,556.62",26,0,0
2024-03-01,16:30:00,"1,367.42","49,556.62",26,0,0
2024-03-04,11:00:00,"1,367.86","22,691.44",61,0,0
2024-03-04,12:01:00,"1,367.86","22,691.44",61,0,0
2024-03-04,15:00:00,"1,362.57","40,361.88",71,0,0
2024-03-04,16:30:00,"1,362.57","40,361.88",71,0,0
2024-03-05,11:00:00,"1,359.39","20,389.49",99,0,0
2024-03-05,12:01:00,"1,359.39","20,389.49",99,0,0
2024-03-05,15:00:00,"1,359.26","39,683.43",63,0,0
2024-03-05,16:30:00,"1,359.26","39,683.43",63,0,0
2024-03-06,11:00:00,"1,372.23","21,806.07",36,0,0
2024-03-06,12:01:00,"1,372.23","21,806.07",36,0,0
2024-03-06,15:00:00,"1,370.55","41,006.12",56,0,0
2024-03-06,16:30:00,"1,370.55","41,006.12",56,0,0
2024-03-07,11:00:00,"1,371.28","19,224.03",84,0,0
2024-03-07,12:01:00,"1,371.28","19,224.03",84,0,0
2024-03-07,15:00:00,"1,372.16","39,388.21",68,0,0
2024-03-07,16:30:00,"1,372.16","39,388.21",68,0,0
2024-03-08,11:00:00,"1,382.88","20,772.97",82,0,0
2024-03-08,12:01:00,"1,382.88","20,772.97",82,0,0
2024-03-08,15:00:00,"1,386.42","40,077.08",27,0,0
2024-03-08,16:30:00,"1,386.42","40,077.08",27,0,0
2024-03-11,11:00:00,"1,382.49","18,627.08",97,0,0
2024-03-11,12:01:00,"1,382.49","18,627.08",97,0,0
2024-03-11,15:00:00,"1,380.23","33,443.99",33,0,0
2024-03-11,16:30:00,"1,380.23","33,443.99",33,0,0
2024-03-12,11:00:00,"1,377.61","20,555.91",15,0,0
2024-03-12,12:01:00,"1,377.61","20,555.91",15,0,0
2024-03-12,15:00:00,"1,379.63","40,987.46",37,0,0
2024-03-12,16:30:00,"1,379.63","40,987.46",37,0,0
2024-03-13,11:00:00,"1,386.59","22,159.85",99,0,0
2024-03-13,12:01:00,"1,386.59","22,159.85",99,0,0
2024-03-13,15:00:00,"1,384.51","40,297.40",17,0,0
2024-03-13,16:30:00,"1,384.51","40,297.40",17,0,0
2024-03-14,11:00:00,"1,391.25","23,056.01",56,0,0
2024-03-14,12:01:00,"1,391.25","23,056.01",56,0,0
2024-03-14,15:00:00,"1,394.93","46,462.09",32,0,0
2024-03-14,16:30:00,"1,394.93","46,462.09",32,0,0
2024-03-15,11:00:00,"1,390.63","19,159.00",39,0,0
2024-03-15,12:01:00,"1,390.63","19,159.00",39,0,0
2024-03-15,15:00:00,"1,386.04","49,752.04",42,0,0
2024-03-15,16:30:00,"1,386.04","49,752.04",42,0,0
2024-03-18,11:00:00,"1,389.57","19,108.27",78,0,0
2024-03-18,12:01:00,"1,389.57","19,108.27",78,0,0
2024-03-18,15:00:00,"1,385.94","37,382.75",42,0,0
2024-03-18,16:30:00,"1,385.94","37,382.75",42,0,0
2024-03-19,11:00:00,"1,386.82","38,280.82",20,0,0
2024-03-19,12:01:00,"1,386.82","38,280.82",20,0,0
2024-03-19,15:00:00,"1,382.46","54,059.85",69,0,0
2024-03-19,16:30:00,"1,382.46","54,059.85",69,0,0
2024-03-20,11:00:00,"1,378.78","36,916.34",86,0,0
2024-03-20,12:01:00,"1,378.78","36,916.34",86,0,0
2024-03-20,15:00:00,"1,373.18","54,648.47",88,0,0
2024-03-20,16:30:00,"1,373.18","54,648.47",88,0,0
2024-03-21,11:00:00,"1,387.55","24,323.65",53,0,0
2024-03-21,12:01:00,"1,387.55","24,323.65",53,0,0
2024-03-21,15:00:00,"1,387.62","43,596.00",26,0,0
2024-03-21,16:30:00,"1,387.62","43,596.00",26,0,0
2024-03-22,11:00:00,"1,386.07","20,417.25",77,0,0
2024-03-22,12:01:00,"1,386.07","20,417.25",77,0,0
2024-03-22,15:00:00,"1,381.04","39,300.70",40,0,0
2024-03-22,16:30:00,"1,381.04","39,300.70",40,0,0
2024-03-25,11:00:00,"1,376.24","20,150.37",40,0,0
2024-03-25,12:01:00,"1,376.24","20,150.37",40,0,0
2024-03-25,15:00:00,"1,372.49","41,060.71",90,0,0
2024-03-25,16:30:00,"1,372.49","41,060.71",90,0,0
2024-03-26,11:00:00,"1,376.23","18,621.52",31,0,0
2024-03-26,12:01:00,"1,376.23","18,621.52",31,0,0
2024-03-26,15:00:00,"1,377.23","41,002.14",32,0,0
2024-03-26,16:30:00,"1,377.23","41,002.14",32,0,0
2024-03-27,11:00:00,"1,382.09","16,490.68",90,0,0
2024-03-27,12:01:00,"1,382.09","16,490.68",90,0,0
2024-03-27,15:00:00,"1,380.83","31,800.29",30,0,0
2024-03-27,16:30:00,"1,380.83","31,800.29",30,0,0
2024-03-28,11:00:00,"1,378.10","15,188.46",8,0,0
2024-03-28,12:01:00,"1,378.10","15,188.46",8,0,0
2024-03-28,15:00:00,"1,370.34","33,639.12",49,0,0
2024-03-28,16:30:00,"1,370.34","33,639.12",49,0,0
2024-03-29,11:00:00,"1,371.85","12,840.49",50,0,0
2024-03-29,12:01:00,"1,371.85","12,840.49",50,0,0
2024-03-29,15:00:00,"1,377.94","26,472.78",42,0,0
2024-03-29,16:30:00,"1,377.94","26,472.78",42,0,0
2024-04-01,11:00:00,"1,380.04","14,557.77",47,0,0
2024-04-01,12:01:00,"1,380.04","14,557.77",47,0,0
2024-04-01,15:00:00,"1,379.48","27,470.75",80,0,0
2024-04-01,16:30:00,"1,379.48","27,470.75",80,0,0
2024-04-02,11:00:00,"1,376.16","19,599.35",69,0,0
2024-04-02,12:01:00,"1,376.16","19,599.35",69,0,0
2024-04-02,15:00:00,"1,379.46","38,240.09",60,0,0
2024-04-02,16:30:00,"1,379.46","38,240.09",60,0,0
2024-04-03,11:00:00,"1,378.26","18,062.04",62,0,0
2024-04-03,12:01:00,"1,378.26","18,062.04",62,0,0
2024-04-03,15:00:00,"1,375.69","41,806.63",96,0,0
2024-04-03,16:30:00,"1,375.69","41,806.63",96,0,0
2024-04-04,11:00:00,"1,371.76","16,316.21",66,0,0
2024-04-04,12:01:00,"1,371.76","16,316.21",66,0,0
2024-04-04,15:00:00,"1,373.89","30,647.15",97,0,0
2024-04-04,16:30:00,"1,373.89","30,647.15",97,0,0
2024-04-08,11:00:00,"1,375.58","26,897.11",87,0,0
2024-04-08,12:01:00,"1,375.58","26,897.11",87,0,0
2024-04-08,15:00:00,"1,375.58","26,897.11",87,0,0
2024-04-08,16:30:00,"1,375.58","26,897.11",87,0,0
2024-04-09,11:00:00,"1,389.66","22,050.21",60,0,0
2024-04-09,12:01:00,"1,389.66","22,050.21",60,0,0
2024-04-09,15:00:00,"1,401.11","48,387.73",17,0,0
2024-04-09,16:30:00,"1,401.11","48,387.73",17,0,0
2024-04-10,11:00:00,"1,407.71","22,695.78",15,0,0
2024-04-10,12:01:00,"1,407.71","22,695.78",15,0,0
2024-04-10,15:00:00,"1,408.17","44,378.17",78,0,0
2024-04-10,16:30:00,"1,408.17","44,378.17",78,0,0
2024-04-11,11:00:00,"1,403.46","23,372.77",62,0,0
2024-04-11,12:01:00,"1,403.46","23,372.77",62,0,0
2024-04-11,15:00:00,"1,396.38","42,952.35",82,0,0
2024-04-11,16:30:00,"1,396.38","42,952.35",82,0,0
2024-04-16,11:00:00,"1,396.38","42,973.84",83,0,0
2024-04-16,12:01:00,"1,396.38","42,973.84",83,0,0
2024-04-16,15:00:00,"1,396.38","42,973.84",83,0,0
2024-04-16,16:30:00,"1,396.38","42,973.84",83,0,0
2024-04-17,11:00:00,"1,366.04","35,264.33",44,0,0
2024-04-17,12:01:00,"1,366.04","35,264.33",44,0,0
2024-04-17,15:00:00,"1,366.94","62,382.11",42,0,0
2024-04-17,16:30:00,"1,366.94","62,382.11",42,0,0
2024-04-18,11:00:00,"1,368.77","19,715.87",75,0,0
2024-04-18,12:01:00,"1,368.77","19,715.87",75,0,0
2024-04-18,15:00:00,"1,361.02","53,907.55",27,0,0
2024-04-18,16:30:00,"1,361.02","53,907.55",27,0,0
2024-04-19,11:00:00,"1,335.93","29,098.25",38,0,0
2024-04-19,12:01:00,"1,335.93","29,098.25",38,0,0
2024-04-19,15:00:00,"1,332.08","57,497.73",87,0,0
2024-04-19,16:30:00,"1,332.08","57,497.73",87,0,0
2024-04-22,11:00:00,"1,347.10","22,799.83",9,0,0
2024-04-22,12:01:00,"1,347.10","22,799.83",9,0,0
2024-04-22,15:00:00,"1,349.52","43,079.01",29,0,0
2024-04-22,16:30:00,"1,349.52","43,079.01",29,0,0
2024-04-23,11:00:00,"1,361.09","24,124.50",94,0,0
2024-04-23,12:01:00,"1,361.09","24,124.50",94,0,0
2024-04-23,15:00:00,"1,357.46","46,622.77",62,0,0
2024-04-23,16:30:00,"1,357.46","46,622.77",62,0,0
2024-04-24,11:00:00,"1,360.90","19,952.45",2,0,0
2024-04-24,12:01:00,"1,360.90","19,952.45",2,0,0
2024-04-24,15:00:00,"1,361.10","38,536.24",6,0,0
2024-04-24,16:30:00,"1,361.10","38,536.24",6,0,0
2024-04-25,11:00:00,"1,362.82","24,132.70",22,0,0
2024-04-25,12:01:00,"1,362.82","24,132.70",22,0,0
2024-04-25,15:00:00,"1,364.27","41,433.97",73,0,0
2024-04-25,16:30:00,"1,364.27","41,433.97",73,0,0
2024-04-26,11:00:00,"1,362.02","19,122.71",22,0,0
2024-04-26,12:01:00,"1,362.02","19,122.71",22,0,0
2024-04-26,15:00:00,"1,359.94","40,149.83",49,0,0
2024-04-26,16:30:00,"1,359.94","40,149.83",49,0,0
2024-04-29,11:00:00,"1,358.54","20,167.12",47,0,0
2024-04-29,12:01:00,"1,358.54","20,167.12",47,0,0
2024-04-29,15:00:00,"1,361.97","36,381.38",71,0,0
2024-04-29,16:30:00,"1,361.97","36,381.38",71,0,0
2024-05-01,11:00:00,"1,367.95","44,917.29",57,0,0
2024-05-01,12:01:00,"1,367.95","44,917.29",57,0,0
2024-05-01,15:00:00,"1,367.95","44,917.29",57,0,0
2024-05-01,16:30:00,"1,367.95","44,917.29",57,0,0
2024-05-02,11:00:00,"1,370.95","26,627.97",57,0,0
2024-05-02,12:01:00,"1,370.95","26,627.97",57,0,0
2024-05-02,15:00:00,"1,363.25","48,883.09",53,0,0
2024-05-02,16:30:00,"1,363.25","48,883.09",53,0,0
2024-05-06,11:00:00,"1,369.92","37,541.17",21,0,0
2024-05-06,12:01:00,"1,369.92","37,541.17",21,0,0
2024-05-06,15:00:00,"1,369.92","37,541.17",21,0,0
2024-05-06,16:30:00,"1,369.92","37,541.17",21,0,0
2024-05-07,11:00:00,"1,383.65","22,341.70",51,0,0
2024-05-07,12:01:00,"1,383.65","22,341.70",51,0,0
2024-05-07,15:00:00,"1,376.37","41,707.49",77,0,0
2024-05-07,16:30:00,"1,376.37","41,707.49",77,0,0
2024-05-08,11:00:00,"1,377.47","20,961.81",71,0,0
2024-05-08,12:01:00,"1,377.47","20,961.81",71,0,0
2024-05-08,15:00:00,"1,373.33","42,251.03",31,0,0
2024-05-08,16:30:00,"1,373.33","42,251.03",31,0,0
2024-05-09,11:00:00,"1,375.88","21,326.08",86,0,0
2024-05-09,12:01:00,"1,375.88","21,326.08",86,0,0
2024-05-09,15:00:00,"1,369.29","39,857.81",97,0,0
2024-05-09,16:30:00,"1,369.29","39,857.81",97,0,0
2024-05-10,11:00:00,"1,369.09","19,341.16",91,0,0
2024-05-10,12:01:00,"1,369.09","19,341.16",91,0,0
2024-05-10,15:00:00,"1,371.90","36,361.12",1,0,0
2024-05-10,16:30:00,"1,371.90","36,361.12",1,0,0
2024-05-13,11:00:00,"1,369.98","24,669.57",89,0,0
2024-05-13,12:01:00,"1,369.98","24,669.57",89,0,0
2024-05-13,15:00:00,"1,372.50","45,517.11",7,0,0
2024-05-13,16:30:00,"1,372.50","45,517.11",7,0,0
2024-05-14,11:00:00,"1,376.41","22,801.26",11,0,0
2024-05-14,12:01:00,"1,376.41","22,801.26",11,0,0
2024-05-14,15:00:00,"1,376.57","42,874.89",74,0,0
2024-05-14,16:30:00,"1,376.57","42,874.89",74,0,0
2024-05-15,11:00:00,"1,370.15","27,702.93",52,0,0
2024-05-15,12:01:00,"1,370.15","27,702.93",52,0,0
2024-05-15,15:00:00,"1,370.44","49,685.70",45,0,0
2024-05-15,16:30:00,"1,370.44","49,685.70",45,0,0
2024-05-16,11:00:00,"1,381.43","29,365.54",35,0,0
2024-05-16,12:01:00,"1,381.43","29,365.54",35,0,0
2024-05-16,15:00:00,"1,377.72","51,462.62",22,0,0
2024-05-16,16:30:00,"1,377.72","51,462.62",22,0,0
2024-05-17,11:00:00,"1,379.33","19,815.74",35,0,0
2024-05-17,12:01:00,"1,379.33","19,815.74",35,0,0
2024-05-17,15:00:00,"1,382.68","40,241.23",81,0,0
2024-05-17,16:30:00,"1,382.68","40,241.23",81,0,0
2024-05-20,11:00:00,"1,384.25","25,732.70",52,0,0
2024-05-20,12:01:00,"1,384.25","25,732.70",52,0,0
2024-05-20,15:00:00,"1,378.70","44,052.38",2,0,0
2024-05-20,16:30:00,"1,378.70","44,052.38",2,0,0
2024-05-22,11:00:00,"1,370.83","38,402.65",32,0,0
2024-05-22,12:01:00,"1,370.83","38,402.65",32,0,0
2024-05-22,15:00:00,"1,370.83","38,402.65",32,0,0
2024-05-22,16:30:00,"1,370.83","38,402.65",32,0,0
2024-05-23,11:00:00,"1,370.47","21,484.34",74,0,0
2024-05-23,12:01:00,"1,370.47","21,484.34",74,0,0
2024-05-23,15:00:00,"1,367.84","46,236.17",46,0,0
2024-05-23,16:30:00,"1,367.84","46,236.17",46,0,0
2024-05-24,11:00:00,"1,361.99","19,638.73",98,0,0
2024-05-24,12:01:00,"1,361.99","19,638.73",98,0,0
2024-05-24,15:00:00,"1,364.48","35,778.61",88,0,0
2024-05-24,16:30:00,"1,364.48","35,778.61",88,0,0
2024-05-27,11:00:00,"1,363.47","20,097.42",77,0,0
2024-05-27,12:01:00,"1,363.47","20,097.42",77,0,0
